Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	tree_length
2700	-2433.13	-2509.732	76.60185	0.0953484	0.0955068	0.0714183	0.124699	0.0977725	0.00682983	0.0415629	0.053379	0.0438231	0.0633039	0.0840493	0.00759682	0.0402005	0.0162604	0.107528	0.108055	0.0198905	0.065368	0.0554696	0.0882835	0.129634	0.0151797	0.0212828	0.13458	0.187037	0.103081	0.0891534	0.00474344	0.159194	0.0266996	0.00650919	0.0792956	0.19821	0.0486998	0.0981995	0.177321	0.175162	0.102224	0.0207884	0.00660157	0.0142558	0.188674	0.119502	0.0181508	0.00987992	0.0893053	0.105107	0.0859342	0.103378	0.119468	0.0228149	0.112667	0.131817	0.073938	0.129949	0.355503	0.603872	0.854395	1.17042	1.65598	2.81291	0.7478132	0.0216958	0.0217319	0.0162507	0.0283743	0.0222474	0.00155408	0.00945732	0.012146	0.00997163	0.0144043	0.0191248	0.0017286	0.00914732	0.00369993	0.0244672	0.0245871	0.00452593	0.014874	0.0126217	0.0200883	0.0294972	0.00345402	0.00484275	0.0306226	0.0425589	0.0234553	0.0202862	0.00107933	0.0362233	0.0060753	0.00148112	0.0180431	0.0451012	0.0110813	0.0223446	0.0403482	0.0398569	0.0232604	0.00473025	0.00150214	0.0032438	0.0429314	0.0271918	0.00413007	0.0022481	0.0203208	0.0239163	0.0195537	0.0235228	0.0271841	0.00519136	0.0256365	0.029994	0.016824	0.029569	4.394782
2736	-2438.532	-2512.867	74.33542	0.0175631	0.0695319	0.181865	0.0738439	0.117384	0.121232	0.0213732	0.0497613	0.109092	0.0644781	0.0648368	0.0133392	0.0601453	0.0670254	0.107729	0.0670945	0.180361	0.165391	0.105607	0.135552	0.08861	0.0378931	0.0338293	0.234416	0.164956	0.141829	0.143382	0.000729606	0.20103	0.113073	0.072877	0.0221322	0.196171	0.125455	0.102057	0.199364	0.0780687	0.11496	0.100121	0.150557	0.0233708	0.0800046	0.163014	0.0617956	0.123067	0.016821	0.157051	0.0949386	0.141812	0.208484	0.00871245	0.0693605	0.159228	0.0760091	0.166487	0.365417	0.612028	0.857979	1.16553	1.63391	2.7366	0.7279244	0.00310036	0.0122742	0.032104	0.0130354	0.0207213	0.0214006	0.00377294	0.0087842	0.0192577	0.0113821	0.0114454	0.00235473	0.0106172	0.0118318	0.019017	0.011844	0.0318384	0.029196	0.0186424	0.0239284	0.015642	0.00668913	0.00597177	0.0413807	0.029119	0.0250366	0.0253108	0.000128795	0.0354871	0.0199603	0.0128647	0.00390693	0.0346293	0.0221462	0.0180158	0.0351931	0.0137812	0.0202936	0.017674	0.0265772	0.00412556	0.0141229	0.0287763	0.0109086	0.0217245	0.00296936	0.0277237	0.0167592	0.0250336	0.036803	0.00153798	0.012244	0.0281079	0.0134176	0.0293894	5.664871
2772	-2426.57	-2503.526	76.95621	0.0397176	0.110231	0.0717858	0.0359387	0.0615904	0.00785633	0.00310013	0.0161443	0.0185265	0.0130537	0.104513	0.0175943	0.0165168	0.0255975	0.116073	0.0615802	0.0475458	0.0704894	0.0436313	0.0704578	0.0886041	0.0604061	0.0460699	0.168697	0.0877884	0.0808779	0.0904949	0.0014304	0.115005	0.0556108	0.0157207	0.0702837	0.110919	0.158256	0.120735	0.136247	0.0222859	0.11886	0.094679	0.0939185	0.0212587	0.137287	0.121681	0.0250203	0.0195905	0.0197358	0.0208769	0.0824935	0.0235965	0.224955	0.103941	0.133063	0.0914909	0.0756728	0.217406	0.225547	0.483695	0.797246	1.25432	2.06742	4.43367	1.076814	0.0099123	0.0275102	0.0179155	0.00896919	0.0153711	0.0019607	0.000773698	0.00402913	0.00462364	0.0032578	0.0260832	0.00439099	0.00412209	0.00638836	0.0289683	0.0153685	0.011866	0.017592	0.010889	0.0175841	0.0221129	0.0150755	0.0114976	0.0421017	0.0219093	0.0201847	0.0225848	0.000356985	0.0287017	0.0138788	0.00392339	0.0175407	0.0276819	0.0394959	0.0301318	0.0340031	0.00556187	0.0296637	0.023629	0.0234392	0.00530552	0.0342626	0.0303678	0.0062443	0.00488918	0.00492544	0.00521023	0.0205879	0.00588897	0.0561418	0.0259405	0.0332085	0.0228333	0.0188856	0.0542579	4.006901
2808	-2436.424	-2512.23	75.80609	0.064386	0.087317	0.0976985	0.103351	0.0595917	0.0112766	0.00537641	0.171255	0.0470628	0.0180498	0.0853159	0.00371119	0.0592784	0.0113545	0.0934717	0.101738	0.138672	0.205743	0.0532053	0.122038	0.0931167	0.0600922	0.0981408	0.174451	0.0686881	0.0832084	0.0895196	0.0178355	0.154905	0.122342	0.0149258	0.0253887	0.192789	0.0784573	0.108514	0.223823	0.0455666	0.181298	0.106617	0.0957282	0.0480208	0.213075	0.0233238	0.00442018	0.0464213	0.0367978	0.0126818	0.0894186	0.00598276	0.165662	0.0747088	0.082888	0.129838	0.00969515	0.205867	0.266124	0.524339	0.817569	1.22314	1.90716	3.75764	0.9571925	0.0136293	0.0184833	0.0206809	0.0218774	0.0126144	0.00238703	0.00113808	0.0362514	0.00996228	0.00382078	0.0180597	0.000785587	0.0125481	0.00240352	0.0197861	0.021536	0.0293541	0.0435518	0.0112625	0.025833	0.019711	0.0127203	0.0207745	0.0369278	0.0145399	0.0176136	0.0189495	0.00377542	0.0327905	0.0258974	0.00315951	0.00537428	0.0408097	0.0166079	0.0229703	0.047379	0.00964555	0.0383773	0.0225687	0.0202638	0.0101651	0.0451038	0.0049372	0.000935665	0.00982647	0.00778937	0.00268448	0.0189282	0.00126643	0.0350675	0.0158144	0.0175458	0.0274842	0.00205227	0.0435781	4.724101
2844	-2432.241	-2509.619	77.37863	0.0654496	0.0674357	0.134025	0.0643496	0.0422738	0.0139518	0.0603695	0.0231079	0.0166881	0.0456246	0.115565	0.00778477	0.0139803	0.011069	0.0741263	0.128967	0.0607493	0.148756	0.0488471	0.0726357	0.147013	0.0145418	0.0043154	0.154124	0.0971464	0.0947293	0.0367802	0.0243595	0.104146	0.124984	0.0964528	0.0150986	0.0798463	0.13592	0.128453	0.0318355	0.127833	0.0421798	0.0923778	0.0780319	0.0354334	0.166801	0.03446	0.0832149	0.00533071	0.107332	0.0916282	0.0349595	0.0320664	0.17025	0.0523047	0.0124351	0.072485	0.0600041	0.0193919	0.260211	0.518625	0.814778	1.22733	1.92818	3.84303	0.9734395	0.0171154	0.0176348	0.0350482	0.0168277	0.0110548	0.00364846	0.0157869	0.00604284	0.00436403	0.0119311	0.0302208	0.00203576	0.00365591	0.00289459	0.0193844	0.0337255	0.0158862	0.0389004	0.0127738	0.0189946	0.0384447	0.00380275	0.0011285	0.0403041	0.0254043	0.0247722	0.0096182	0.00637012	0.0272346	0.0326838	0.0252229	0.00394837	0.0208802	0.0355438	0.0335912	0.00832515	0.0334289	0.0110302	0.0241573	0.0204057	0.00926601	0.0436192	0.00901145	0.0217611	0.00139401	0.0280678	0.0239612	0.00914209	0.00838551	0.0445213	0.0136779	0.00325184	0.0189552	0.0156914	0.00507109	3.82402
2880	-2431.604	-2507.389	75.78488	0.0300643	0.107723	0.121139	0.0608061	0.0713811	0.0503677	0.0416269	0.0106607	0.0462133	0.00408215	0.202534	0.00068627	0.0279474	0.0552904	0.0773422	0.112491	0.043172	0.0719774	0.0515131	0.0692842	0.0862543	0.0576161	0.197195	0.139911	0.157291	0.0931339	0.051376	0.0383784	0.234282	0.155136	0.185557	0.114994	0.13955	0.247358	0.167071	0.0424398	0.0460127	0.0670797	0.103526	0.156283	0.0964884	0.199879	0.0706401	0.0478649	8.95108e-05	0.131178	0.0340624	0.0193082	0.0581524	0.147943	0.0615571	0.0192087	0.0962931	0.101532	0.0543499	0.375874	0.620508	0.86167	1.16054	1.61158	2.66046	0.7075231	0.00616666	0.0220957	0.0248476	0.0124723	0.0146414	0.0103312	0.00853833	0.00218668	0.00947908	0.000837314	0.0415429	0.000140765	0.00573246	0.0113409	0.0158641	0.0230737	0.00885527	0.0147637	0.0105661	0.0142113	0.0176921	0.011818	0.0404478	0.028698	0.0322628	0.0191032	0.010538	0.00787202	0.048055	0.0318208	0.0380607	0.0235872	0.0286238	0.050737	0.034269	0.00870509	0.00943793	0.0137591	0.0212348	0.0320562	0.0197913	0.0409983	0.0144894	0.00981786	1.83601e-05	0.0269068	0.00698675	0.00396041	0.011928	0.0303454	0.0126263	0.00394001	0.0197512	0.0208258	0.011148	4.875293
2916	-2433.262	-2509.02	75.75807	0.0474224	0.0603195	0.109043	0.11459	0.0402842	0.014257	0.0638892	0.0626658	0.0878448	0.0462713	0.114246	0.000664874	0.0178897	0.0524905	0.103816	0.121831	0.122021	0.057454	0.0435161	0.119906	0.129923	0.0401573	0.0962143	0.196061	0.139456	0.0734905	0.0625122	0.03416	0.201155	0.141888	0.180769	0.0470118	0.0675678	0.216084	0.130899	0.0609194	0.0765472	0.031023	0.0375227	0.20051	0.0751253	0.248747	0.0575599	0.117727	0.00122251	0.13185	0.0725774	0.024016	0.0730297	0.0584556	0.0125341	0.111367	0.148682	0.135784	0.0899645	0.407691	0.645591	0.872389	1.14628	1.54897	2.45284	0.64877	0.00963296	0.0122528	0.0221499	0.0232768	0.00818296	0.00289605	0.0129779	0.0127294	0.017844	0.00939913	0.0232069	0.000135056	0.00363394	0.0106624	0.0210883	0.0247476	0.0247861	0.0116707	0.00883947	0.0243566	0.0263914	0.0081572	0.0195441	0.0398261	0.0283277	0.0149282	0.0126982	0.00693895	0.0408607	0.0288218	0.0367197	0.00954955	0.0137251	0.0438934	0.0265896	0.0123746	0.0155491	0.00630174	0.00762201	0.0407298	0.0152603	0.0505282	0.0116922	0.0239141	0.00024833	0.0267827	0.0147427	0.00487838	0.0148346	0.0118741	0.00254606	0.022622	0.0302018	0.0275819	0.0182746	4.922934
2952	-2434.493	-2511.408	76.91508	0.0961203	0.0727385	0.0922504	0.120537	0.0440133	0.0725183	0.037711	0.0196994	0.0129851	0.0817958	0.0761958	0.00180711	0.0312608	0.00994807	0.148289	0.0303604	0.0508411	0.0709312	0.0716328	0.0946356	0.0373811	0.0540567	0.0206604	0.2128	0.147279	0.0956257	0.10717	0.00803425	0.123598	0.121486	0.217361	0.0500575	0.0712005	0.109824	0.125444	0.10628	0.0476418	0.0468517	0.0692653	0.06714	0.0836922	0.187294	0.0159934	0.0467096	0.0185925	0.129008	0.0981509	0.00150375	0.0684282	0.0912861	0.0552393	0.0877845	0.127651	0.0576022	0.00523399	0.301252	0.557023	0.833138	1.20028	1.79526	3.31948	0.8675431	0.0231638	0.017529	0.0222312	0.0290478	0.0106066	0.017476	0.00908787	0.00474731	0.00312923	0.0197117	0.0183622	0.000435491	0.00753345	0.00239736	0.0357359	0.00731648	0.012252	0.0170935	0.0172626	0.0228059	0.00900836	0.013027	0.00497888	0.0512822	0.0354924	0.0230446	0.0258266	0.00193615	0.0297856	0.0292765	0.0523812	0.0120632	0.0171584	0.0264663	0.0302304	0.0256121	0.0114811	0.0112907	0.016692	0.0161799	0.0201687	0.0451353	0.00385421	0.0112564	0.00448056	0.0310893	0.0236531	0.000362384	0.0164903	0.0219988	0.0133119	0.0211549	0.0307623	0.0138814	0.00126132	4.1496
2988	-2444.626	-2521.849	77.22219	0.0563443	0.150248	0.129296	0.140976	0.0212534	0.0176928	0.0404683	0.0485489	0.0304721	0.0238946	0.0475347	0.0049041	0.0428259	0.00845299	0.0643415	0.102168	0.0489391	0.167417	0.0252341	0.0769948	0.0710945	0.0368947	0.0768973	0.118451	0.0776386	0.0478649	0.060188	0.00300935	0.172128	0.0816626	0.102287	0.0150058	0.0815351	0.284442	0.117379	0.0471294	0.107867	0.079248	0.0629107	0.0798302	0.0237797	0.171421	0.0599081	0.0341724	0.035058	0.190694	0.0529759	0.00257894	0.0330533	0.0549213	0.0733071	0.0936241	0.122148	0.063343	0.026528	0.327476	0.580166	0.843786	1.18513	1.72365	3.05366	0.8071907	0.0140545	0.0374777	0.0322517	0.035165	0.00530144	0.00441328	0.0100944	0.01211	0.00760096	0.00596027	0.011857	0.00122328	0.0106825	0.00210851	0.0160493	0.0254848	0.0122074	0.0417604	0.00629439	0.0192056	0.0177338	0.00920301	0.0191813	0.0295465	0.0193662	0.0119394	0.0150133	0.000750652	0.0429356	0.0203699	0.0255146	0.00374305	0.0203381	0.0709511	0.0292789	0.011756	0.0269062	0.0197676	0.0156924	0.0199128	0.0059316	0.0427593	0.0149435	0.00852395	0.00874485	0.0475667	0.0132143	0.000643291	0.0082448	0.0136996	0.0182857	0.0233536	0.0304685	0.0158003	0.00661715	4.008982
3024	-2431.653	-2508.795	77.14236	0.0303284	0.0537576	0.159866	0.0454973	0.0437435	0.0415385	0.0201213	0.0235244	0.0238659	0.0772231	0.117803	0.0245061	0.0194515	0.0285318	0.133434	0.0880903	0.0470149	0.0817692	0.059268	0.0428056	0.0701595	0.00788828	0.0455938	0.177125	0.0864096	0.105691	0.106921	0.00971213	0.134762	0.027693	0.0581883	0.0409536	0.0274002	0.0188354	0.0256481	0.0102413	0.0735628	0.101173	0.0640919	0.254274	0.151162	0.0585434	0.0651415	0.120482	0.0715953	0.0767462	0.0918386	0.00927876	0.0459502	0.194852	0.0241413	0.0816202	0.136225	0.143535	0.122884	0.288653	0.545537	0.82774	1.20811	1.83306	3.46436	0.8984342	0.00757744	0.0134311	0.0399419	0.0113673	0.0109291	0.0103782	0.00502722	0.0058775	0.00596282	0.0192939	0.0294326	0.00612275	0.00485989	0.00712856	0.033338	0.0220091	0.0117465	0.0204297	0.0148079	0.0106948	0.0175291	0.00197086	0.0113915	0.0442541	0.0215891	0.0264065	0.0267138	0.00242654	0.0336699	0.00691899	0.0145381	0.0102321	0.00684584	0.00470596	0.0064081	0.00255876	0.0183794	0.0252776	0.0160131	0.0635295	0.0377672	0.0146269	0.0162754	0.030102	0.0178878	0.0191748	0.0229455	0.00231827	0.0114805	0.048683	0.00603162	0.0203925	0.0340354	0.0358618	0.030702	4.002459
3060	-2427.406	-2504.25	76.84422	0.0146674	0.164273	0.0528513	0.114073	0.088281	0.0157524	0.0105542	0.037225	0.00128769	0.063783	0.113529	0.00833186	0.0239573	0.0116192	0.141067	0.109009	0.118079	0.139466	0.0443747	0.106764	0.0849571	0.0158388	0.045384	0.187853	0.143595	0.0596063	0.107408	0.00193134	0.191526	0.0261639	0.0605816	0.042066	0.0565663	0.0192807	0.0264215	0.127537	0.0178649	0.0200745	0.0383206	0.132922	0.113868	0.0731891	0.0673052	0.0334779	0.0889698	0.0714348	0.096137	0.00774538	0.0737028	0.132931	0.0290614	0.125288	0.162564	0.125213	0.197754	0.296613	0.552823	0.831173	1.20312	1.8089	3.3714	0.8787649	0.00350602	0.0392671	0.0126333	0.0272675	0.0211023	0.00376538	0.00252284	0.00889809	0.000307803	0.0152464	0.0271374	0.00199161	0.00572664	0.00277741	0.03372	0.0260571	0.028225	0.0333372	0.0106071	0.0255203	0.0203077	0.00378602	0.0108484	0.0449035	0.0343242	0.014248	0.0256743	0.000461659	0.0457815	0.00625409	0.0144811	0.0100552	0.0135213	0.00460876	0.00631566	0.0304857	0.00427035	0.00479851	0.00915998	0.031773	0.0272184	0.0174948	0.0160883	0.00800239	0.0212669	0.0170754	0.0229801	0.00185142	0.0176176	0.0317752	0.0069467	0.0299483	0.0388584	0.0299304	0.0472702	4.183485
3096	-2427.492	-2504.313	76.82188	0.0739612	0.126007	0.0804414	0.0942707	0.0529735	0.00698851	0.00334459	0.0522931	0.0627724	0.0253309	0.166961	0.0110215	0.0275906	0.0687525	0.125743	0.0607216	0.114776	0.127664	0.0636245	0.058471	0.0882783	0.0165231	0.0818959	0.157787	0.101469	0.0843201	0.107217	0.00613682	0.137773	0.0252252	0.0281839	0.0305429	0.0140486	0.0862924	0.0321633	0.11665	0.0812841	0.0122358	0.142083	0.158647	0.138966	0.0549613	0.0849192	0.0866768	0.0512092	0.0861453	0.164516	0.0196372	0.0585089	0.0528613	0.0515494	0.0920721	0.130884	0.194597	0.0964357	0.360744	0.608198	0.8563	1.16781	1.6442	2.77205	0.7372314	0.0172952	0.0294657	0.0188105	0.0220444	0.0123874	0.0016342	0.000782103	0.0122283	0.0146788	0.0059234	0.0390424	0.00257729	0.00645181	0.0160772	0.0294039	0.0141992	0.0268394	0.029853	0.014878	0.0136729	0.0206431	0.00386378	0.0191506	0.0368972	0.0237276	0.0197175	0.0250719	0.00143504	0.0322171	0.00589868	0.00659057	0.00714219	0.00328514	0.0201787	0.00752111	0.0272777	0.0190076	0.00286122	0.0332248	0.0370983	0.032496	0.0128522	0.0198576	0.0202686	0.0119748	0.0201443	0.0384707	0.004592	0.0136818	0.0123612	0.0120544	0.0215303	0.0306061	0.0455047	0.0225506	4.276406
3132	-2430.835	-2508.911	78.07564	0.032568	0.0526842	0.0268465	0.0731779	0.0375867	0.0184248	0.0126655	0.010096	0.0269436	0.0166854	0.0897759	0.00935365	0.0295529	0.0103048	0.0591692	0.109266	0.0565122	0.0801786	0.0415133	0.0785718	0.09534	0.00757912	0.0758643	0.127129	0.0747526	0.0751889	0.0723145	0.0298934	0.103984	0.0720081	0.0163037	0.0178604	0.0262115	0.0287444	0.0248401	0.0838986	0.0118481	0.0542292	0.0963579	0.148782	0.11552	0.0190801	0.0887966	0.0910734	0.0995896	0.0795395	0.137079	0.00186047	0.0730456	0.125043	0.0465934	0.101873	0.0458632	0.115895	0.0990053	0.223361	0.481404	0.796066	1.25618	2.07726	4.47705	1.083854	0.00970768	0.0157038	0.00800225	0.0218125	0.0112037	0.00549197	0.00377526	0.00300938	0.0080312	0.0049735	0.0267599	0.00278809	0.00880898	0.00307159	0.0176368	0.0325695	0.0168448	0.0238992	0.0123741	0.0234203	0.0284184	0.00225914	0.0226132	0.037894	0.0222819	0.0224119	0.0215551	0.00891047	0.030995	0.0214638	0.00485973	0.00532374	0.00781298	0.00856798	0.00740419	0.025008	0.0035316	0.0161644	0.0287218	0.0443482	0.0344337	0.0056873	0.026468	0.0271467	0.0296851	0.0237087	0.0408598	0.000554559	0.0217731	0.0372721	0.0138883	0.0303657	0.0136707	0.0345452	0.029511	3.354864
3168	-2432.121	-2508.917	76.79633	0.0533483	0.10067	0.137665	0.0718256	0.0351403	0.00501975	0.00577312	0.0618344	0.0662949	0.0269722	0.0623893	0.00950379	0.0408794	0.0102217	0.172849	0.0776552	0.0421483	0.0853955	0.0381286	0.0990031	0.0901986	0.015561	0.0978911	0.192136	0.193671	0.07343	0.0653784	0.00843574	0.108836	0.0817072	0.0925556	0.0119143	0.0467718	0.0668774	0.00583238	0.102595	0.0735897	0.135163	0.114122	0.210088	0.125012	0.0131339	0.0912001	0.0540427	0.0406099	0.0802677	0.0543093	0.0338618	0.0562983	0.153785	0.0591042	0.0543862	0.197892	0.185427	0.0894642	0.349806	0.599133	0.852298	1.1733	1.66908	2.85873	0.7594942	0.0124696	0.0235305	0.0321778	0.0167885	0.00821369	0.00117331	0.00134941	0.0144531	0.0154957	0.00630447	0.0145829	0.00222141	0.00955514	0.00238922	0.0404017	0.0181511	0.00985174	0.0199603	0.00891216	0.023141	0.021083	0.00363721	0.022881	0.0449099	0.0452687	0.0171635	0.0152815	0.00197177	0.0254393	0.0190982	0.0216339	0.00278484	0.0109324	0.0156319	0.00136326	0.0239804	0.0172008	0.0315931	0.0266747	0.0491058	0.0292203	0.0030699	0.0213171	0.0126319	0.00949215	0.0187617	0.0126942	0.00791483	0.0131591	0.0359457	0.013815	0.0127122	0.0462551	0.0433416	0.0209113	4.278266
3204	-2431.544	-2508.5	76.95576	0.0809561	0.0678364	0.0439483	0.0796853	0.0470512	0.0463025	0.00631151	0.0449714	0.0388108	0.0397079	0.15233	0.00728297	0.0308041	0.00869497	0.15632	0.100384	0.0204046	0.0729762	0.045159	0.0706784	0.0655426	0.0275678	0.0533874	0.140091	0.0713398	0.127153	0.105473	0.0172559	0.136574	0.081298	0.0325683	0.0145881	0.0425308	0.148431	0.0508337	0.0686689	0.133971	0.0585055	0.0770787	0.0179245	0.118877	0.0164697	0.111927	0.151233	0.0537765	0.0583328	0.059642	0.0186758	0.101734	0.200242	0.0990044	0.0350021	0.175498	0.184498	0.119487	0.30817	0.563225	0.836021	1.19614	1.77549	3.24496	0.851127	0.0195745	0.0164022	0.0106263	0.0192672	0.0113766	0.0111955	0.00152607	0.0108737	0.0093841	0.00960102	0.0368322	0.00176096	0.00744816	0.00210237	0.0377969	0.0242719	0.00493366	0.017645	0.0109191	0.0170894	0.0158476	0.00666564	0.0129086	0.0338729	0.0172493	0.0307445	0.0255025	0.00417233	0.0330225	0.0196571	0.00787474	0.00352728	0.0102836	0.0358894	0.0122911	0.0166035	0.0323931	0.0141461	0.018637	0.00433398	0.0287435	0.00398222	0.027063	0.0365667	0.0130027	0.0141043	0.0144209	0.00451565	0.0245984	0.0484168	0.0239384	0.0084632	0.0424338	0.04461	0.0288908	4.1358
3240	-2428.142	-2505.289	77.1466	0.0363302	0.105265	0.0908971	0.0798155	0.0897881	0.00729745	0.0153458	0.0141443	0.0171919	0.0220167	0.10422	0.0205999	0.0251307	0.00150645	0.0639537	0.0928547	0.0464577	0.0802068	0.0799398	0.107713	0.119805	0.0104455	0.043686	0.160217	0.143901	0.0519564	0.0709825	0.0410926	0.143383	0.0208482	0.0324529	0.00490482	0.0414045	0.129651	0.0352782	0.0598166	0.19081	0.076321	0.0944684	0.104455	0.0902173	0.0554146	0.1047	0.0815678	0.0692338	0.0322693	0.0873095	0.00429912	0.0626764	0.123693	0.105701	0.120665	0.0936707	0.197812	0.163682	0.34154	0.592186	0.849202	1.17758	1.68866	2.92792	0.7767869	0.00892752	0.0258671	0.0223364	0.0196133	0.0220639	0.00179322	0.00377097	0.00347571	0.00422461	0.00541022	0.0256103	0.00506206	0.00617543	0.000370184	0.0157155	0.0228174	0.0114162	0.0197094	0.0196438	0.0264686	0.0294399	0.0025668	0.0107351	0.0393706	0.0353611	0.0127674	0.0174427	0.0100978	0.035234	0.00512309	0.00797474	0.00120527	0.0101744	0.0318595	0.00866899	0.0146989	0.0468883	0.0187545	0.023214	0.0256679	0.0221693	0.0136172	0.0257281	0.0200439	0.017013	0.00792961	0.0214548	0.00105643	0.0154016	0.0303955	0.0259741	0.0296513	0.0230179	0.0486087	0.0402219	4.069466
3276	-2434.811	-2512.098	77.28732	0.0102583	0.123031	0.0758906	0.125535	0.0587891	0.0112069	0.0188177	0.0188354	0.0123538	0.00866303	0.167868	0.00586708	0.0383504	0.00118742	0.0640568	0.0688617	0.0544338	0.153802	0.0714665	0.0770271	0.0815457	0.018361	0.0477451	0.0753029	0.11364	0.113391	0.0466926	0.0294838	0.128398	0.0727726	0.0634128	0.0952604	0.0995893	0.07161	0.0530438	0.0777484	0.118834	0.135636	0.0130098	0.0346995	0.11125	0.0280751	0.127442	0.0695631	0.0783124	0.0819284	0.0467008	0.0180718	0.189965	0.0504916	0.108393	0.069224	0.0499884	0.150735	0.145027	0.335407	0.586976	0.846864	1.18083	1.70365	2.98146	0.7898891	0.0025764	0.0308996	0.0190601	0.0315285	0.014765	0.00281464	0.00472611	0.00473056	0.00310269	0.00217574	0.0421604	0.00147353	0.00963179	0.000298223	0.016088	0.0172948	0.0136712	0.0386277	0.017949	0.0193456	0.0204804	0.00461141	0.0119913	0.0189125	0.028541	0.0284784	0.011727	0.00740493	0.0322475	0.018277	0.0159263	0.0239249	0.0250121	0.017985	0.0133221	0.0195267	0.0298455	0.0340653	0.00326744	0.00871487	0.0279407	0.00705113	0.0320073	0.0174709	0.0196683	0.0205765	0.011729	0.00453878	0.0477101	0.0126811	0.027223	0.0173858	0.0125547	0.0378574	0.036424	3.981645
3312	-2432.679	-2509.307	76.62846	0.0267178	0.154683	0.0539662	0.0739105	0.067548	0.0166543	0.0159334	0.0358626	0.0602882	0.0701624	0.067375	0.0239048	0.0383511	0.00436266	0.0858212	0.0770977	0.0552722	0.172197	0.0794139	0.0686263	0.0924695	0.0305439	0.0879505	0.169508	0.185067	0.0990425	0.114625	0.0155759	0.110761	0.0892815	0.0383804	0.0470383	0.0477716	0.0239981	0.0498091	0.0457847	0.132378	0.0906562	0.0543484	0.0814263	0.159071	0.0822171	0.0594206	0.0783392	0.242625	0.0608614	0.106963	0.0733686	0.130635	0.0724191	0.0396423	0.0995823	0.0542749	0.124262	0.148816	0.36192	0.609164	0.856724	1.16724	1.64159	2.76304	0.7348777	0.00609014	0.0352589	0.0123012	0.0168474	0.0153971	0.00379622	0.00363191	0.00817462	0.0137423	0.015993	0.0153577	0.00544894	0.00874186	0.000994438	0.0195623	0.0175739	0.0125989	0.039251	0.0181018	0.0156429	0.0210778	0.00696227	0.0200477	0.0386382	0.0421848	0.022576	0.0261279	0.00355043	0.0252472	0.0203511	0.00874853	0.010722	0.0108892	0.00547021	0.0113536	0.0104363	0.0301746	0.0206644	0.0123883	0.0185605	0.036259	0.0187408	0.0135445	0.0178569	0.0553047	0.0138729	0.0243816	0.0167238	0.0297772	0.0165074	0.00903617	0.0226991	0.0123716	0.0283247	0.0339216	4.387063
